date,stock_id,return,market_index,market_cap,book_to_market,risk_free_rate
2021-01-29,STOCK_014,-0.005556564219848937,1060.100626402863,15222557918.870642,1.4897907073860364,0.0001
2021-02-01,STOCK_014,0.0034274634143281048,1077.762081106797,15012428256.516483,1.495379273704423,0.0001
2021-02-02,STOCK_014,0.0029289094485454364,1065.2835846912637,15214708237.147762,1.4788854810579612,0.0001
2021-02-03,STOCK_014,0.02613519536075583,1088.8586659552159,15022270690.308575,1.4696384325607608,0.0001
2021-02-04,STOCK_014,-0.012425350514212318,1068.474275715825,14961429350.05146,1.4879363775928496,0.0001
2021-02-05,STOCK_014,0.017265536088641946,1067.7072704415716,15008417223.180975,1.4840744111315463,0.0001
2021-02-08,STOCK_014,0.01088552887444556,1074.8429418448193,15379505166.974052,1.4979375117291311,0.0001
2021-02-09,STOCK_014,-0.0008060542583782115,1078.723037455803,15063204214.561693,1.4961843885062678,0.0001
2021-02-10,STOCK_014,-0.00987073099422381,1072.8688127113362,15352854388.693382,1.494880481882952,0.0001
2021-02-11,STOCK_014,0.024760183959613394,1071.494229045109,15213918523.882977,1.4984554537382748,0.0001
2021-02-12,STOCK_014,-0.002079142523156515,1067.0689478643371,15285300398.62333,1.4812322573043524,0.0001
2021-02-15,STOCK_014,-0.008774463949925478,1061.6336747116209,15139917151.427975,1.4861577921104754,0.0001
2021-02-16,STOCK_014,0.022917730402327204,1071.5026436144215,15343389293.30919,1.4859465240030878,0.0001
2021-02-17,STOCK_014,-0.007370796673338886,1076.1852760995414,15054479737.833647,1.497921631027158,0.0001
2021-02-18,STOCK_014,-0.00549082026903577,1069.589233279545,15207963877.037426,1.50600710086987,0.0001
2021-02-19,STOCK_014,0.004102850790332237,1080.0669280763989,15037785726.74592,1.4864054241965519,0.0001
2021-02-22,STOCK_014,0.004271415950164013,1084.2500221139856,15338762006.124805,1.480740422213165,0.0001
2021-02-23,STOCK_014,-0.009465653356732568,1093.9308798349443,15368754014.433485,1.481274274624123,0.0001
2021-02-24,STOCK_014,0.024213298845839726,1101.6937288689617,15261137704.778986,1.4765382243927314,0.0001
2021-02-25,STOCK_014,0.005673292689917395,1093.4420978040919,15175421036.822376,1.4800665950941174,0.0001
2021-02-26,STOCK_014,0.031005961864675562,1088.1915961649047,15460763996.314405,1.4822863542535025,0.0001
2021-03-01,STOCK_014,-0.005441584685444535,1097.1941356514656,15042849681.925182,1.494261106174508,0.0001
2021-03-02,STOCK_014,0.007148357751064929,1104.768837718083,15077418771.41848,1.495487058619658,0.0001
2021-03-03,STOCK_014,0.008997573302713845,1105.4217384915553,15060743569.626398,1.484400151979837,0.0001
2021-03-04,STOCK_014,0.009773557013897871,1107.603038282647,15164395219.84444,1.481203672084144,0.0001
2021-03-05,STOCK_014,0.016375218253892383,1122.6405759180966,15228698614.192125,1.4968085207900057,0.0001
2021-03-08,STOCK_014,-0.03538639317988084,1116.8974679322378,15252457195.733988,1.4950647716811798,0.0001
2021-03-09,STOCK_014,0.008468230455075387,1123.9015027039952,14876602365.999907,1.4868315537848236,0.0001
2021-03-10,STOCK_014,-0.017033988949992404,1122.5281776470968,15134132931.932182,1.5011091025818621,0.0001
2021-03-11,STOCK_014,-0.004353152822511827,1120.9826673455475,15080399432.989922,1.4731204100065394,0.0001
2021-03-12,STOCK_014,0.0031282763372599905,1134.1965515430054,15016287610.4835,1.48534466918278,0.0001
2021-03-15,STOCK_014,-0.013947910518542113,1144.4657525503342,14841467862.71664,1.497489604657092,0.0001
2021-03-16,STOCK_014,-0.007715762293790285,1154.6916643300985,14930492551.030651,1.4935949219875309,0.0001
2021-03-17,STOCK_014,0.008068004257999677,1170.6896726273699,15002874461.067537,1.5015005350136479,0.0001
2021-03-18,STOCK_014,0.011164296955817148,1171.8721141703215,15126686900.881884,1.4867014239613914,0.0001
2021-03-19,STOCK_014,-0.01638485817527853,1180.8012285640193,15248704157.461702,1.482765700278035,0.0001
2021-03-22,STOCK_014,-0.007778245712911732,1178.0822358731893,15255877684.310661,1.4866823710624952,0.0001
2021-03-23,STOCK_014,0.0005824940127760427,1182.8436478752321,15078382853.052168,1.4896189503299953,0.0001
2021-03-24,STOCK_014,0.0022587708637921994,1182.2505339417935,15003288000.380062,1.4888490539331938,0.0001
2021-03-25,STOCK_014,0.004884044078277178,1184.3430696829753,15220070528.604616,1.4730681990470427,0.0001
2021-03-26,STOCK_014,-0.0007021187315374687,1192.3392451232153,15334111289.347738,1.4963516006574664,0.0001
2021-03-29,STOCK_014,0.003001341080012862,1183.537150201406,14887262544.36421,1.4752910067537037,0.0001
2021-03-30,STOCK_014,-0.007371379813585631,1209.2481606553915,15296280724.978912,1.4959681596118661,0.0001
2021-03-31,STOCK_014,-0.008601277950309676,1198.0503125022572,15263080979.922771,1.4796389370051226,0.0001
2021-04-01,STOCK_014,-0.026117912196880675,1184.4621622823886,15445954459.000544,1.484645674871261,0.0001
2021-04-02,STOCK_014,0.02732651981786309,1199.127117106101,15204900662.86678,1.4921475515243303,0.0001
2021-04-05,STOCK_014,0.020278771077561812,1209.579460839108,15410200447.282343,1.4912041223486054,0.0001
2021-04-06,STOCK_014,0.026912214575922903,1218.0963495258688,15231652692.903332,1.48969676360843,0.0001
2021-04-07,STOCK_014,0.017129938078148044,1226.7246803162475,14987068401.472807,1.4729942875609021,0.0001
2021-04-08,STOCK_014,-0.002978870245535067,1227.5558258754452,15173517385.878786,1.4797474340798498,0.0001
2021-04-09,STOCK_014,-0.03652015649480639,1217.523572226049,15221692378.207476,1.491379846122001,0.0001
2021-04-12,STOCK_014,-0.018783622043861185,1218.299217987182,15187450302.089602,1.4824257385479758,0.0001
2021-04-13,STOCK_014,-0.00665073118988907,1205.3152846243972,15325804453.615612,1.4938091451487616,0.0001
2021-04-14,STOCK_014,0.023433787845876946,1222.3425277674944,14989328459.402056,1.5056849431761843,0.0001
2021-04-15,STOCK_014,0.014284339598872523,1219.0350391321278,15136601442.858982,1.4803292106461006,0.0001
2021-04-16,STOCK_014,-0.013851924419115046,1203.3308714986304,15053544289.81898,1.4790281711702635,0.0001
2021-04-19,STOCK_014,0.0050070224722540265,1196.9282034890268,15374781181.123665,1.4983222625831014,0.0001
2021-04-20,STOCK_014,0.009756428745369972,1203.743478943236,15280744000.453493,1.4943782112997996,0.0001
2021-04-21,STOCK_014,-0.015081933771741489,1192.9629108883946,15357931205.927675,1.4884682707403623,0.0001
2021-04-22,STOCK_014,-0.012864290098587491,1177.6532528856494,15232687309.249994,1.4842217622110943,0.0001
2021-04-23,STOCK_014,0.014749209131639738,1181.369111818708,15145299523.473827,1.4936251418979192,0.0001
2021-04-26,STOCK_014,-0.005538535943508414,1185.1193663708384,14701210008.015476,1.485653769677145,0.0001
2021-04-27,STOCK_014,-0.0008222531455785706,1175.514984065925,15193601681.812252,1.4896938561746045,0.0001
2021-04-28,STOCK_014,0.008242273945346509,1166.6215377790415,15099953404.825468,1.4946614376653893,0.0001
2021-04-29,STOCK_014,0.01086429606401372,1170.0989438315776,15061225597.445957,1.4811665870289767,0.0001
2021-04-30,STOCK_014,-0.014726964201382703,1144.097864981186,15348135938.352846,1.4980406027615278,0.0001
2021-05-03,STOCK_014,-0.04737775200566169,1119.3716715591568,15077693099.85296,1.4897595882949457,0.0001
2021-05-04,STOCK_014,-0.005571725322877459,1106.7488940903968,15296900067.283367,1.4905995715779756,0.0001
2021-05-05,STOCK_014,0.008970218726781446,1102.652033656794,15249000424.043173,1.4938150741676484,0.0001
2021-05-06,STOCK_014,-0.005451694535261151,1107.2430505322543,15120161907.670086,1.4941157901504085,0.0001
2021-05-07,STOCK_014,0.022362359203953894,1131.1930977811423,15022207280.696667,1.493209334887387,0.0001
2021-05-10,STOCK_014,0.00311282571785782,1145.1801809224273,15157335924.034475,1.4875835992603683,0.0001
2021-05-11,STOCK_014,-0.023931838225727087,1141.8602143117664,14979463411.545485,1.4912524962695817,0.0001
2021-05-12,STOCK_014,-0.025121878412575082,1140.963576436143,15174419977.228518,1.4840150248117427,0.0001
2021-05-13,STOCK_014,-0.007120012763567615,1123.235352307534,14926352775.5621,1.4780178845634022,0.0001
2021-05-14,STOCK_014,0.013519636691013736,1122.3618154989492,15130036229.775198,1.49255527949383,0.0001
2021-05-17,STOCK_014,0.017152827202722407,1116.9409430806318,15449189820.6736,1.4899349911934916,0.0001
2021-05-18,STOCK_014,0.021608857911043323,1121.789336206096,14922027572.854918,1.4887296348774979,0.0001
2021-05-19,STOCK_014,-0.01783745888052961,1107.3087587721425,15358389712.177744,1.4851837020484833,0.0001
2021-05-20,STOCK_014,0.021662608895468095,1115.3812585536118,15338251710.971752,1.4915808436967204,0.0001
2021-05-21,STOCK_014,0.004593100475959652,1140.4673917916186,15266698199.86136,1.5041224562523077,0.0001
2021-05-24,STOCK_014,-0.00601251396687115,1138.0365970531009,14889888720.367725,1.496951629047857,0.0001
2021-05-25,STOCK_014,0.014805266629780196,1144.3250183727816,15154210672.429348,1.4831987727992997,0.0001
2021-05-26,STOCK_014,0.014239825373137052,1155.5990914035156,15153310642.114697,1.5028714847250744,0.0001
2021-05-27,STOCK_014,0.010145905926354877,1148.0665416663574,15371067771.574621,1.475363417810535,0.0001
2021-05-28,STOCK_014,-0.013382129031989088,1151.351604604607,15051801766.07345,1.497297297903746,0.0001
2021-05-31,STOCK_014,-0.00713831365074386,1150.9934030149939,15165277216.126802,1.4901372322456652,0.0001
2021-06-01,STOCK_014,-0.002879075865991641,1152.1042744894157,14930682700.711971,1.4847166417806805,0.0001
2021-06-02,STOCK_014,-0.029382120317495403,1138.1694042091408,14962555019.02541,1.4779519968498138,0.0001
2021-06-03,STOCK_014,0.0033202390792539055,1138.0187704635366,14977794547.588655,1.4833558680950472,0.0001
2021-06-04,STOCK_014,-0.00702244590707284,1145.950732124746,15053125411.93596,1.4839964466414004,0.0001
2021-06-07,STOCK_014,0.016218200028360833,1170.3218429552467,15323364132.745386,1.4835120005004665,0.0001
2021-06-08,STOCK_014,0.0002050355616809445,1186.5765160499277,15384907384.539259,1.4866651788979006,0.0001
2021-06-09,STOCK_014,0.03021959727488671,1224.306963874711,15235195663.202948,1.493782111506588,0.0001
2021-06-10,STOCK_014,-0.02640902334412074,1209.6027759184317,15032385425.976488,1.487826736056708,0.0001
2021-06-11,STOCK_014,0.03283024602086097,1224.8253964854964,15092286067.435114,1.493046644893818,0.0001
2021-06-14,STOCK_014,0.016331598356433642,1227.5814129603175,15149031609.345396,1.4846948731497016,0.0001
2021-06-15,STOCK_014,0.02203757677012001,1267.2900429367974,15186634929.362429,1.4928020568504696,0.0001
2021-06-16,STOCK_014,-0.01779013680843491,1251.2911723840268,15449200906.511957,1.4907790906415206,0.0001
2021-06-17,STOCK_014,-0.010147343713844896,1234.904478872152,15170093606.61865,1.4934636071818614,0.0001
2021-06-18,STOCK_014,-0.003941254274314288,1223.184136695788,15024564668.960705,1.4774140675488543,0.0001
2021-06-21,STOCK_014,-0.04718119373913273,1183.6038112578635,15121234041.611773,1.4982600494959135,0.0001
2021-06-22,STOCK_014,0.0001623249319560334,1173.677724640495,15355687705.711967,1.4762674891672078,0.0001
2021-06-23,STOCK_014,-0.022406419576443893,1159.7262293544852,15269610251.753681,1.4739917455798153,0.0001
2021-06-24,STOCK_014,0.013245544305511567,1161.762600523434,15238226632.041338,1.4932472250005455,0.0001
2021-06-25,STOCK_014,0.027935753889662053,1167.1373088906219,14907072270.88986,1.4977231571862484,0.0001
2021-06-28,STOCK_014,0.02417005620779982,1199.399975000699,15433090547.96499,1.4898058928076074,0.0001
2021-06-29,STOCK_014,0.016717785226860068,1215.899349929605,15189963155.445185,1.5012928793645646,0.0001
2021-06-30,STOCK_014,-0.016782255635805526,1204.7695485562613,14997726958.198797,1.4820669345467778,0.0001
2021-07-01,STOCK_014,-0.008107912390608553,1187.931424211733,15041252962.594746,1.490547768084833,0.0001
2021-07-02,STOCK_014,-0.013917216327154964,1196.1029521296987,15173795876.293457,1.4861486925560279,0.0001
2021-07-05,STOCK_014,-0.01857434390734262,1171.8178781073782,15122996884.954899,1.4862509403811388,0.0001
2021-07-06,STOCK_014,0.017425057428565743,1203.4240110409935,15093976427.026834,1.4845449280987248,0.0001
2021-07-07,STOCK_014,0.008004036635399727,1224.1127974483893,15053227607.245378,1.4753617086648751,0.0001
2021-07-08,STOCK_014,-0.003920083482298502,1214.8858822497766,15134647157.451052,1.4756997358569304,0.0001
2021-07-09,STOCK_014,-0.01950737351297133,1183.0594950018449,15282424609.443913,1.4860993081725153,0.0001
2021-07-12,STOCK_014,0.010448243546056826,1206.4936387635,15150462750.896908,1.4874905377627876,0.0001
2021-07-13,STOCK_014,-0.00326037319020406,1203.8175180238848,15131546900.700354,1.4996853132069545,0.0001
2021-07-14,STOCK_014,-0.002732452088246086,1225.5671836716135,14963572729.585466,1.4781755417092355,0.0001
2021-07-15,STOCK_014,-0.0034737095847426126,1195.6432268494266,15186682564.45421,1.4865764790872233,0.0001
2021-07-16,STOCK_014,-0.02571845937913219,1184.295824937941,15223125308.942303,1.495610929109208,0.0001
2021-07-19,STOCK_014,-0.012406444423551672,1183.796828400724,15000758971.005466,1.4947675219270677,0.0001
2021-07-20,STOCK_014,0.009137203822716919,1184.03916215495,15013561213.771633,1.4908271424688364,0.0001
2021-07-21,STOCK_014,-0.006607179502067237,1175.4537154173952,14980953291.155754,1.4912561064241083,0.0001
2021-07-22,STOCK_014,0.0038500427606458104,1185.8479575665667,15165408696.862967,1.4820531344022272,0.0001
2021-07-23,STOCK_014,-0.0215469067291329,1166.2645010031881,14962523833.296728,1.4958647323554521,0.0001
2021-07-26,STOCK_014,-0.006689111943102901,1163.1905866669147,15099861767.375645,1.497812460355308,0.0001
2021-07-27,STOCK_014,-0.0011512533015806225,1164.7078925699477,15086150394.900173,1.4999744625302787,0.0001
2021-07-28,STOCK_014,0.004861820114348134,1173.1131031777534,15024718297.457388,1.5012454168603757,0.0001
2021-07-29,STOCK_014,0.01527859633086193,1185.0486176946993,15195025210.647438,1.4932504844319046,0.0001
2021-07-30,STOCK_014,-0.011030969662348653,1164.4647600408457,15016279251.6204,1.4957050989392018,0.0001
2021-08-02,STOCK_014,-0.01053720897966568,1137.0861993153114,15284452498.378895,1.4878539760392724,0.0001
2021-08-03,STOCK_014,0.02398515864435984,1158.3100864361413,14844878781.13949,1.4819756471618248,0.0001
2021-08-04,STOCK_014,0.003951286716491842,1163.5047714720235,14999676328.366793,1.4936197444653514,0.0001
2021-08-05,STOCK_014,-0.0009751221315303463,1155.72689872254,15098036701.538027,1.486951058873348,0.0001
2021-08-06,STOCK_014,0.00228822228370325,1174.578560862698,15082673978.855103,1.5012196628855503,0.0001
2021-08-09,STOCK_014,-0.017908006615108114,1176.8769131661484,15175454729.389885,1.4917448899660777,0.0001
2021-08-10,STOCK_014,0.02690230123777779,1191.697290993547,15074622917.402277,1.490050607854232,0.0001
2021-08-11,STOCK_014,-0.000979715488684106,1193.455264740226,15020577308.550783,1.4928326714554727,0.0001
2021-08-12,STOCK_014,0.0007466454947705994,1219.0041335545473,14994659638.05077,1.4958169040416152,0.0001
2021-08-13,STOCK_014,0.004247055887673477,1241.377014288745,15057093692.719149,1.4973382697686275,0.0001
2021-08-16,STOCK_014,0.012193956496126274,1239.279532187137,15457884852.137402,1.490279660852283,0.0001
2021-08-17,STOCK_014,0.011868666104852764,1252.31143574874,15367528812.826801,1.495870770673763,0.0001
2021-08-18,STOCK_014,-0.0044322951487282365,1261.3954017175658,14951242857.880697,1.4910980185795129,0.0001
2021-08-19,STOCK_014,0.007584336110221719,1279.6683735721083,15244600186.970581,1.4947252464441028,0.0001
2021-08-20,STOCK_014,-0.01869390314186328,1268.3442879167449,15195606916.706837,1.4915032503534569,0.0001
2021-08-23,STOCK_014,-0.0003918748394748042,1278.060457852138,15169347162.7342,1.4912637986748456,0.0001
2021-08-24,STOCK_014,0.013417625062849103,1292.6102110610686,14982960814.699255,1.4885113651543527,0.0001
2021-08-25,STOCK_014,-0.020536870800800074,1270.9106530424492,14948178909.42021,1.4865634544200939,0.0001
2021-08-26,STOCK_014,-0.006785851112649375,1256.8892230743822,15078958697.002033,1.4853933283618452,0.0001
2021-08-27,STOCK_014,-0.0007586602424211882,1232.26384497711,15009000831.477076,1.492277937251452,0.0001
2021-08-30,STOCK_014,0.00847290223611171,1229.929853036334,15120328748.567556,1.4871387098352336,0.0001
2021-08-31,STOCK_014,-0.014642540027471243,1239.7390633309478,14955066559.144457,1.4880519859138823,0.0001
2021-09-01,STOCK_014,0.01897387650287778,1259.3561618271542,15342336490.415928,1.4989210386249976,0.0001
2021-09-02,STOCK_014,0.00031839263351400105,1261.2967639394246,15225232020.571413,1.4880721583555598,0.0001
2021-09-03,STOCK_014,0.0332514252831795,1282.8474765238814,15253365215.517897,1.4852987660590524,0.0001
2021-09-06,STOCK_014,-0.0016909583280492262,1266.1691577749216,15123183178.660213,1.4847386560684088,0.0001
2021-09-07,STOCK_014,-0.010083674153590069,1245.6143900150723,15306361730.14482,1.496083559173082,0.0001
2021-09-08,STOCK_014,0.011750157319496937,1245.9189713963058,15163314678.335806,1.5031716355759182,0.0001
2021-09-09,STOCK_014,0.009317551069520685,1251.7008508643362,15231148068.540932,1.4929258347977703,0.0001
2021-09-10,STOCK_014,-0.004406209463127596,1252.292971104946,15206363475.618216,1.4808657060076535,0.0001
2021-09-13,STOCK_014,-0.022527194990453702,1227.4043733813662,15032925971.72232,1.4898643291629183,0.0001
2021-09-14,STOCK_014,-0.0006195640237738554,1227.2924336175322,15161539769.989342,1.4946659886668159,0.0001
2021-09-15,STOCK_014,0.0005113793780449447,1212.2646120858817,15067269556.4155,1.4907981679392122,0.0001
2021-09-16,STOCK_014,0.014855417646736807,1221.3526271018707,15182008793.312654,1.4912266834328054,0.0001
2021-09-17,STOCK_014,0.02477811040201545,1226.8071665131654,15171065331.387793,1.4798109425341708,0.0001
2021-09-20,STOCK_014,-0.005894538884071978,1216.2580996711033,14825580853.483425,1.4832540387528297,0.0001
2021-09-21,STOCK_014,0.00565137983839526,1210.9811581472024,15088011686.35767,1.4814903901628718,0.0001
2021-09-22,STOCK_014,0.008519207632448041,1199.1230668990975,15160130550.153898,1.4983942325751816,0.0001
2021-09-23,STOCK_014,0.012595394673153857,1199.3307658390902,15278704371.707785,1.4937462720727694,0.0001
2021-09-24,STOCK_014,0.010988939369725935,1211.745546159082,15318033086.114313,1.483381759423922,0.0001
2021-09-27,STOCK_014,-0.03012020508753513,1200.7704511322083,15099285996.009935,1.494852899726274,0.0001
2021-09-28,STOCK_014,-0.011613125881892268,1207.7835091114139,15096596040.347761,1.4871431789030176,0.0001
2021-09-29,STOCK_014,-0.018082479615708896,1202.3453718481937,15451077933.294632,1.4909826290986454,0.0001
2021-09-30,STOCK_014,-0.010273207614274842,1193.7741783423244,15436092454.393433,1.4766854211874023,0.0001
2021-10-01,STOCK_014,-0.001094397200684864,1193.451496884874,15072882051.367971,1.4933176944814863,0.0001
2021-10-04,STOCK_014,-0.017686141728801855,1182.0511430890822,15182793380.093422,1.4749548464634628,0.0001
2021-10-05,STOCK_014,0.021302427335424097,1176.4523660609923,15133751591.6801,1.5086987937499872,0.0001
2021-10-06,STOCK_014,-0.005938367592591822,1163.301065143958,15206028633.15056,1.494775324666021,0.0001
2021-10-07,STOCK_014,0.01591672756174316,1187.0873743944405,15070898477.484192,1.4920842531798075,0.0001
2021-10-08,STOCK_014,-0.007406589249820974,1188.4556534671756,15166705470.923384,1.4986081421382402,0.0001
2021-10-11,STOCK_014,-0.004866815093737396,1181.0904906314595,15333458032.99024,1.4933080044694877,0.0001
2021-10-12,STOCK_014,0.026319500581008126,1184.5626594015084,15179339986.283968,1.477759825914756,0.0001
2021-10-13,STOCK_014,-0.00399942724048297,1184.179713396358,14908592858.757957,1.4908818035577909,0.0001
2021-10-14,STOCK_014,0.004933488414771554,1182.5103799966296,15301245018.375338,1.5001947717540274,0.0001
2021-10-15,STOCK_014,0.022322815940971845,1190.7189732791232,15033614789.026667,1.4790255800943373,0.0001
2021-10-18,STOCK_014,0.015415431738030467,1200.6913364853322,15310092096.310568,1.4842008966468658,0.0001
2021-10-19,STOCK_014,-0.026934224311648443,1195.2822082352056,14929356692.37835,1.486592883739236,0.0001
2021-10-20,STOCK_014,-0.027650696314055433,1189.3557810195948,15091049050.41811,1.500108522437699,0.0001
2021-10-21,STOCK_014,-0.017147095822192336,1187.0359223835449,15299879816.733128,1.4847769213202664,0.0001
2021-10-22,STOCK_014,-0.01522153664989634,1160.6609199910906,15380625242.64659,1.49120306841351,0.0001
2021-10-25,STOCK_014,-0.016065920858340868,1144.003218204947,15329489137.068317,1.50016073731577,0.0001
2021-10-26,STOCK_014,0.010965183380884527,1160.5555063878915,15128743880.71841,1.494528562345001,0.0001
2021-10-27,STOCK_014,0.016514596146851423,1180.574714170344,15106876018.267412,1.4972019803377576,0.0001
2021-10-28,STOCK_014,0.0056588861716859685,1178.5791174295064,15182268936.308636,1.4974271600354536,0.0001
2021-10-29,STOCK_014,0.019820267470334052,1186.3171606901112,15399859348.461445,1.4943490759708074,0.0001
2021-11-01,STOCK_014,-0.009720094084905435,1190.9586284146878,15154398954.213913,1.489698984119338,0.0001
2021-11-02,STOCK_014,0.0044281081504382635,1228.579591964321,14720035889.77553,1.4849601709324116,0.0001
2021-11-03,STOCK_014,0.017574748755098558,1243.3173245165303,15310033601.344734,1.4974983874699015,0.0001
2021-11-04,STOCK_014,-0.005414414514722668,1242.721556800159,15057152033.285873,1.4914977603529576,0.0001
2021-11-05,STOCK_014,-0.010390214702306784,1231.8410270063143,15139866462.881338,1.4954099297820695,0.0001
2021-11-08,STOCK_014,-0.033942307882887865,1213.0376349781534,15503590880.484728,1.495550508573522,0.0001
2021-11-09,STOCK_014,-0.007588190280215253,1216.4761555627001,15066919109.91206,1.4896871241553407,0.0001
2021-11-10,STOCK_014,-0.0036484972787647384,1208.248510018346,15381228028.267487,1.4797749010206829,0.0001
2021-11-11,STOCK_014,-0.009700724729104123,1192.0307495714662,15075279996.724876,1.4955616509904723,0.0001
2021-11-12,STOCK_014,0.0010528538070422421,1185.2770265725615,15364907096.12064,1.4948090934890303,0.0001
2021-11-15,STOCK_014,-0.022317981091411962,1173.4059081756238,15076548506.81227,1.494269372300625,0.0001
2021-11-16,STOCK_014,-0.0035968555017089642,1194.1416525273967,15231417794.021358,1.492885554404727,0.0001
2021-11-17,STOCK_014,-0.008380100161626153,1205.6249934123932,15153850789.014263,1.4906663356010215,0.0001
2021-11-18,STOCK_014,0.013093620206191363,1206.493373250775,15030920681.624653,1.508752343885679,0.0001
2021-11-19,STOCK_014,0.016344556001499498,1225.313995912897,15192390061.645374,1.4943586170556917,0.0001
2021-11-22,STOCK_014,0.007834803008017067,1227.2422518116346,15135521455.62859,1.4965701653539094,0.0001
2021-11-23,STOCK_014,0.0006615628084130289,1217.654001986205,14971621702.141691,1.4772643255611704,0.0001
2021-11-24,STOCK_014,0.017309593067035948,1237.1745064698835,15163953389.373964,1.5055769558054641,0.0001
2021-11-25,STOCK_014,-0.005965598981395681,1244.8315037483317,15351860540.842121,1.4842474328869306,0.0001
2021-11-26,STOCK_014,-0.011133281683981137,1232.9154020508565,15246858591.318316,1.4855324712510227,0.0001
2021-11-29,STOCK_014,0.018502399523286712,1231.5550194943444,15233256820.085403,1.4940298750588508,0.0001
2021-11-30,STOCK_014,-0.008389520356426474,1221.7565429587712,15309109167.765867,1.4786051364884545,0.0001
2020-01-01,STOCK_015,0.0,1000.0,4042809040.8666954,0.9434138060118565,0.0001
2020-01-02,STOCK_015,-0.004363635828743052,1005.7671415301123,3921773940.5316653,0.9526484998432116,0.0001
2020-01-03,STOCK_015,-0.03463313685169568,1005.1811383336905,4005085167.7707396,0.9511113659014354,0.0001
2020-01-06,STOCK_015,-0.004282557429773962,1012.4957262644949,3995187568.603459,0.9446738404858722,0.0001
2020-01-07,STOCK_015,0.04413975023418818,1028.7263350513701,4001413639.2035336,0.9496135880254402,0.0001
2020-01-08,STOCK_015,-0.03898692580918226,1027.1405186892207,3953861665.9220543,0.9489241565322047,0.0001
2020-01-09,STOCK_015,0.012432535385038577,1025.557315550121,4010447311.377756,0.9503337366415844,0.0001
2020-01-10,STOCK_015,0.004330014608145087,1042.5734939601023,3882727805.2694917,0.9527019719963745,0.0001
2020-01-13,STOCK_015,0.010163685040320163,1051.408623824863,4000684870.977899,0.9466777656081246,0.0001
2020-01-14,STOCK_015,0.044482434963661686,1047.313656543554,3972990086.951505,0.9490100877111075,0.0001
2020-01-15,STOCK_015,0.04018088723573387,1053.8338129002134,3889805073.190235,0.9465705611871709,0.0001
2020-01-16,STOCK_015,-0.012323446498697216,1049.7932276087138,3953952871.1350293,0.9477226906109071,0.0001
2020-01-17,STOCK_015,-0.01473214668835759,1045.7438627788615,3947489580.7101054,0.9516188789607911,0.0001
2020-01-20,STOCK_015,-0.039672507867341465,1049.1107634742266,3936247973.6947103,0.9527913624613137,0.0001
2020-01-21,STOCK_015,-0.018171810710232984,1029.877623102875,3992791942.441469,0.9549270503885839,0.0001
2020-01-22,STOCK_015,-0.03303918152417302,1012.9369824273945,4037160434.803281,0.9567293122666414,0.0001
2020-01-23,STOCK_015,-0.03610882183539072,1008.0517136820773,3921307543.129571,0.9501076923371995,0.0001
2020-01-24,STOCK_015,-0.034422666770196966,998.6482935877865,3939872775.921779,0.9640318511627068,0.0001
2020-01-27,STOCK_015,-0.001910844763669589,1002.5854378472646,3992725642.1306696,0.955192118929948,0.0001
2020-01-28,STOCK_015,0.010610869702087045,994.2837890442195,3985634114.3646307,0.9359771681763487,0.0001
2020-01-29,STOCK_015,-0.001810110092564079,981.0369093210065,3937262439.223223,0.9452241404058421,0.0001
2020-01-30,STOCK_015,0.013522839341386154,996.2002942325928,3952875136.7929125,0.9501806417863587,0.0001
2020-01-31,STOCK_015,0.019125033374771817,994.7480702982245,3988251770.523764,0.9360156129491717,0.0001
2020-02-03,STOCK_015,0.016581351469027842,996.2156042675033,3958955283.4300284,0.9461712254656772,0.0001
2020-02-04,STOCK_015,-0.02746095378126049,982.8190129983407,4023161630.112603,0.9512840805768012,0.0001
2020-02-05,STOCK_015,0.021807347336791384,978.2549712886275,3961091927.9162827,0.949536212121117,0.0001
2020-02-06,STOCK_015,-0.0009515367422882357,980.1226810137773,3901409999.312674,0.9516118141258522,0.0001
2020-02-07,STOCK_015,-0.030846492437542814,969.6256300492604,3952660700.9412274,0.944646538632839,0.0001
2020-02-10,STOCK_015,0.019903545620034435,974.0441948307665,4020510510.2683263,0.9497728567361028,0.0001
2020-02-11,STOCK_015,-0.005268234198448716,968.9729438955694,3941950422.222428,0.9456091730331279,0.0001
2020-02-12,STOCK_015,-0.0032153750856568917,966.9216887361546,3982877567.971335,0.9498420502658822,0.0001
2020-02-13,STOCK_015,-0.00863820271814366,961.8771943509379,3969524788.8877425,0.9427686634290827,0.0001
2020-02-14,STOCK_015,0.061170334711300345,980.4633375391477,3926472516.4145923,0.9449266461660696,0.0001
2020-02-17,STOCK_015,-0.02503140986036974,981.1153728690382,3960573306.964217,0.9482795206470543,0.0001
2020-02-18,STOCK_015,-0.017404271847014503,971.5229006428311,3962008876.2168903,0.9479336405946963,0.0001
2020-02-19,STOCK_015,-0.025951279955638208,980.2913311525004,4043011640.982623,0.9525028975087215,0.0001
2020-02-20,STOCK_015,-0.020482863702319498,969.1077397498307,4015509781.766404,0.9506771482422552,0.0001
2020-02-21,STOCK_015,0.0027809850299971325,971.9071392063413,3971230294.3568554,0.9504196098842019,0.0001
2020-02-24,STOCK_015,-0.024232248668336332,953.6384910788252,3977318448.6192007,0.9523071706969649,0.0001
